Id,Activity Date,Total Steps,Total Dis.,Tracker Dis.,Logged Activities Dis.,Very Active Dis.,Moderately Active Dis.,Lightly Active Dis.,Sedentary Active Dis.,Very Active Min.,Moderately Active Min.,Lightly Active Min.,Sedentary Min.,Calories,,,,
7007744171,4/21/2016,13744,9.19 miles,9.19 miles,. miles,2.15 miles,5.17 miles,1.87 miles,. miles,0:30,5:27,0:34,17:29,2763,,,,
7007744171,4/22/2016,15299,10.24 miles,10.24 miles,. miles,4.1 miles,4.37 miles,1.76 miles,. miles,1:04,4:21,0:50,17:45,2889,,,,
7007744171,4/23/2016,8093,5.41 miles,5.41 miles,. miles,.13 miles,4.15 miles,1.13 miles,. miles,0:02,3:43,0:25,19:50,2284,,,,
7007744171,4/24/2016,11085,7.42 miles,7.42 miles,. miles,. miles,7.42 miles,. miles,. miles,0:00,6:59,0:00,17:01,2667,,,,
7007744171,4/25/2016,18229,13.34 miles,12.2 miles,4.86 miles,4.31 miles,7.67 miles,1.37 miles,. miles,0:51,6:19,0:24,16:26,3055,,,,
7007744171,4/26/2016,15090,10.1 miles,10.1 miles,. miles,.93 miles,8.23 miles,.94 miles,. miles,0:16,7:04,0:22,16:18,2939,,,,
7007744171,4/27/2016,13541,10.22 miles,9.06 miles,4.89 miles,4.27 miles,5.29 miles,.66 miles,. miles,0:50,5:37,0:12,17:21,2830,,,,
7007744171,4/28/2016,15128,10.12 miles,10.12 miles,. miles,1.09 miles,8.26 miles,.77 miles,. miles,0:16,6:41,0:16,16:47,2836,,,,
7007744171,4/29/2016,20067,14.3 miles,13.42 miles,4.91 miles,4.31 miles,7.95 miles,2.05 miles,. miles,0:55,6:22,0:42,16:01,3180,,,,
7007744171,4/30/2016,3761,2.52 miles,2.52 miles,. miles,. miles,2.52 miles,. miles,. miles,0:00,3:20,0:00,20:40,2051,,,,
7007744171,5/1/2016,5600,3.75 miles,3.75 miles,. miles,. miles,3.75 miles,. miles,. miles,0:00,3:57,0:00,19:02,2225,,,,
7007744171,5/2/2016,13041,9.18 miles,8.72 miles,2.83 miles,4.64 miles,3.83 miles,.7 miles,. miles,1:04,4:10,0:14,18:32,2642,,,,
7007744171,5/3/2016,14510,10.87 miles,9.71 miles,4.91 miles,4.48 miles,5.36 miles,1.02 miles,. miles,0:58,5:30,0:31,17:01,2976,,,,
7007744171,5/4/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1557,,,,
7007744171,5/5/2016,15010,11.1 miles,10.04 miles,4.88 miles,4.33 miles,5.48 miles,1.29 miles,. miles,0:53,5:17,0:23,17:27,2933,,,,
7007744171,5/6/2016,11459,7.67 miles,7.67 miles,. miles,3. miles,3.86 miles,.81 miles,. miles,0:44,4:07,0:13,18:56,2553,,,,
7007744171,5/7/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,1:51,120,,,,
7086361926,4/12/2016,11317,8.41 miles,8.41 miles,. miles,5.27 miles,2.97 miles,.15 miles,. miles,0:59,2:33,0:06,12:25,2772,,,,
7086361926,4/13/2016,5813,3.62 miles,3.62 miles,. miles,.56 miles,2.84 miles,.21 miles,. miles,0:31,2:35,0:26,12:24,2516,,,,
7086361926,4/14/2016,9123,6.12 miles,6.12 miles,. miles,2.03 miles,3.66 miles,.33 miles,. miles,0:35,3:09,0:32,13:07,2734,,,,
7086361926,4/15/2016,8585,5.67 miles,5.67 miles,. miles,2.04 miles,2.53 miles,1.11 miles,. miles,0:30,2:19,0:21,14:24,2395,,,,
7086361926,4/16/2016,31,.01 miles,.01 miles,. miles,. miles,.01 miles,. miles,. miles,0:00,0:03,0:00,23:57,1635,,,,
7086361926,4/17/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1629,,,,
7086361926,4/18/2016,9827,6.71 miles,6.71 miles,. miles,3.17 miles,2.31 miles,1.22 miles,. miles,1:01,1:54,0:51,18:56,2743,,,,
7086361926,4/19/2016,10688,7.29 miles,7.29 miles,. miles,3.53 miles,2.51 miles,1.23 miles,. miles,1:07,2:04,1:09,11:11,2944,,,,
7086361926,4/20/2016,14365,10.64 miles,10.64 miles,. miles,7.64 miles,2.54 miles,.45 miles,. miles,1:27,2:25,0:13,13:17,2997,,,,
7086361926,4/21/2016,9469,6.18 miles,6.18 miles,. miles,1.36 miles,4.51 miles,.3 miles,. miles,0:19,3:26,0:06,12:38,2463,,,,
7086361926,4/22/2016,9753,6.53 miles,6.53 miles,. miles,2.87 miles,2.67 miles,.97 miles,. miles,0:58,2:33,0:59,12:42,2846,,,,
7086361926,4/23/2016,2817,1.81 miles,1.81 miles,. miles,. miles,1.8 miles,. miles,. miles,0:00,1:30,0:00,22:30,1965,,,,
7086361926,4/24/2016,3520,2.16 miles,2.16 miles,. miles,. miles,2.15 miles,. miles,. miles,0:00,2:05,0:00,9:26,2049,,,,
7086361926,4/25/2016,10091,6.82 miles,6.82 miles,. miles,3.75 miles,2.37 miles,.7 miles,. miles,1:09,2:09,0:39,11:46,2752,,,,
7086361926,4/26/2016,10387,7.07 miles,7.07 miles,. miles,4.16 miles,2.12 miles,.77 miles,. miles,1:10,2:12,0:33,12:06,2781,,,,
7086361926,4/27/2016,11107,8.34 miles,8.34 miles,. miles,5.63 miles,2.53 miles,.18 miles,. miles,0:55,2:25,0:06,13:49,2693,,,,
7086361926,4/28/2016,11584,7.8 miles,7.8 miles,. miles,2.79 miles,3.36 miles,1.64 miles,. miles,0:54,2:41,0:48,13:30,2862,,,,
7086361926,4/29/2016,7881,4.95 miles,4.95 miles,. miles,.49 miles,4. miles,.45 miles,. miles,0:24,3:02,0:36,19:58,2616,,,,
7086361926,4/30/2016,14560,9.41 miles,9.41 miles,. miles,3.12 miles,5.24 miles,1.04 miles,. miles,0:42,5:08,0:17,9:44,2995,,,,
7086361926,5/1/2016,12390,8.07 miles,8.07 miles,. miles,2.3 miles,4.85 miles,.9 miles,. miles,0:30,4:18,0:15,11:25,2730,,,,
7086361926,5/2/2016,10052,6.81 miles,6.81 miles,. miles,3.48 miles,2.66 miles,.66 miles,. miles,1:06,2:19,0:26,12:17,2754,,,,
7086361926,5/3/2016,10288,6.76 miles,6.76 miles,. miles,2.74 miles,3.16 miles,.85 miles,. miles,0:57,2:32,0:36,12:41,2754,,,,
7086361926,5/4/2016,10988,8.31 miles,8.31 miles,. miles,5.28 miles,2.9 miles,.12 miles,. miles,0:45,2:15,0:12,14:03,2655,,,,
7086361926,5/5/2016,8564,5.6 miles,5.6 miles,. miles,1.78 miles,2.95 miles,.83 miles,. miles,0:24,2:29,0:14,20:53,2386,,,,
7086361926,5/6/2016,12461,8.38 miles,8.38 miles,. miles,3.82 miles,3.12 miles,1.43 miles,. miles,1:24,2:34,0:35,13:54,2924,,,,
7086361926,5/7/2016,12827,8.48 miles,8.48 miles,. miles,1.46 miles,4.68 miles,2.33 miles,. miles,0:20,3:29,0:42,10:21,2739,,,,
7086361926,5/8/2016,10677,7.1 miles,7.1 miles,. miles,2.31 miles,3.25 miles,1.53 miles,. miles,0:32,2:27,0:27,11:35,2534,,,,
7086361926,5/9/2016,13566,9.11 miles,9.11 miles,. miles,4.26 miles,3.12 miles,1.71 miles,. miles,1:07,2:51,0:50,12:23,2960,,,,
7086361926,5/10/2016,14433,10.79 miles,10.79 miles,. miles,7.11 miles,2.45 miles,1.2 miles,. miles,1:12,1:46,0:23,19:42,2800,,,,
7086361926,5/11/2016,9572,6.52 miles,6.52 miles,. miles,2.89 miles,2.23 miles,1.39 miles,. miles,0:57,2:08,0:40,12:37,2735,,,,
7086361926,5/12/2016,3789,2.56 miles,2.56 miles,. miles,.38 miles,1.89 miles,.27 miles,. miles,0:05,0:58,0:04,5:43,1199,,,,
8053475328,4/12/2016,18060,14.12 miles,14.12 miles,. miles,11.64 miles,2.1 miles,.39 miles,. miles,1:56,2:03,0:08,19:53,3186,,,,
8053475328,4/13/2016,16433,13.35 miles,13.35 miles,. miles,10.43 miles,2.45 miles,.47 miles,. miles,1:35,2:36,0:12,19:37,3140,,,,
8053475328,4/14/2016,20159,15.97 miles,15.97 miles,. miles,12.34 miles,3.36 miles,.21 miles,. miles,1:59,3:13,0:05,18:43,3411,,,,
8053475328,4/15/2016,20669,16.24 miles,16.24 miles,. miles,13.26 miles,2.59 miles,.39 miles,. miles,2:12,2:38,0:08,19:02,3410,,,,
8053475328,4/16/2016,14549,11.11 miles,11.11 miles,. miles,9.36 miles,1.49 miles,.27 miles,. miles,1:36,1:23,0:06,20:55,2867,,,,
8053475328,4/17/2016,18827,13.69 miles,13.69 miles,. miles,9.24 miles,3.64 miles,.8 miles,. miles,1:51,3:15,0:21,18:33,3213,,,,
8053475328,4/18/2016,17076,12.66 miles,12.66 miles,. miles,9.08 miles,3.35 miles,.23 miles,. miles,1:42,3:15,0:06,18:57,3133,,,,
8053475328,4/19/2016,15929,12.48 miles,12.48 miles,. miles,9.22 miles,2.95 miles,.31 miles,. miles,1:30,3:11,0:07,19:12,3114,,,,
8053475328,4/20/2016,15108,12.19 miles,12.19 miles,. miles,9.58 miles,2.38 miles,.23 miles,. miles,1:29,2:38,0:05,11:35,3043,,,,
8053475328,4/21/2016,16057,12.51 miles,12.51 miles,. miles,9.67 miles,2.58 miles,.25 miles,. miles,1:40,2:50,0:06,19:24,3103,,,,
8053475328,4/22/2016,10520,8.29 miles,8.29 miles,. miles,6.26 miles,1.88 miles,.15 miles,. miles,1:00,1:57,0:03,21:00,2655,,,,
8053475328,4/23/2016,22359,17.19 miles,17.19 miles,. miles,12.54 miles,4.02 miles,.63 miles,. miles,2:05,3:43,0:14,12:21,3554,,,,
8053475328,4/24/2016,22988,17.95 miles,17.95 miles,. miles,13.13 miles,3.26 miles,1.55 miles,. miles,2:09,3:02,0:33,18:16,3577,,,,
8053475328,4/25/2016,20500,15.69 miles,15.69 miles,. miles,11.37 miles,3.86 miles,.46 miles,. miles,1:58,3:29,0:09,18:24,3403,,,,
8053475328,4/26/2016,12685,9.62 miles,9.62 miles,. miles,6.31 miles,3.1 miles,.2 miles,. miles,1:08,3:05,0:05,19:42,2846,,,,
8053475328,4/27/2016,12422,9.82 miles,9.82 miles,. miles,6.46 miles,2.93 miles,.43 miles,. miles,1:00,3:03,0:10,19:47,2852,,,,
8053475328,4/28/2016,15447,12.4 miles,12.4 miles,. miles,9.67 miles,2.35 miles,.39 miles,. miles,1:30,2:33,0:09,19:48,3062,,,,
8053475328,4/29/2016,12315,9.65 miles,9.65 miles,. miles,6.17 miles,3.17 miles,.31 miles,. miles,0:58,2:39,0:08,20:15,2794,,,,
8053475328,4/30/2016,7135,5.59 miles,5.59 miles,. miles,2.99 miles,2.54 miles,.06 miles,. miles,0:27,2:11,0:01,21:21,2408,,,,
8053475328,5/1/2016,1170,.85 miles,.85 miles,. miles,. miles,.85 miles,. miles,. miles,0:00,0:51,0:00,23:09,1886,,,,
8053475328,5/2/2016,1969,1.43 miles,1.43 miles,. miles,. miles,1.43 miles,. miles,. miles,0:00,1:35,0:00,22:25,1988,,,,
8053475328,5/3/2016,15484,11.9 miles,11.9 miles,. miles,8.39 miles,2.59 miles,.93 miles,. miles,1:27,2:45,0:22,19:26,3023,,,,
8053475328,5/4/2016,14581,11.15 miles,11.15 miles,. miles,8.82 miles,1.91 miles,.4 miles,. miles,1:29,2:03,0:08,20:20,2918,,,,
8053475328,5/5/2016,14990,11.51 miles,11.51 miles,. miles,8.85 miles,2.21 miles,.45 miles,. miles,1:33,2:10,0:09,20:08,2950,,,,
8053475328,5/6/2016,13953,11. miles,11. miles,. miles,9.1 miles,1.21 miles,.69 miles,. miles,1:30,1:30,0:15,20:45,2859,,,,
8053475328,5/7/2016,19769,15.67 miles,15.67 miles,. miles,12.44 miles,2.35 miles,.88 miles,. miles,2:01,2:28,0:20,17:56,3331,,,,
8053475328,5/8/2016,22026,17.65 miles,17.65 miles,. miles,13.4 miles,3.66 miles,.59 miles,. miles,2:05,3:48,0:14,17:53,3589,,,,
8053475328,5/9/2016,12465,9.38 miles,9.38 miles,. miles,6.12 miles,2.69 miles,.57 miles,. miles,1:06,2:28,0:12,20:14,2765,,,,
8053475328,5/10/2016,14810,11.36 miles,11.36 miles,. miles,9.09 miles,1.85 miles,.42 miles,. miles,1:36,1:55,0:10,20:19,2926,,,,
8053475328,5/11/2016,12209,9.4 miles,9.4 miles,. miles,6.08 miles,3.04 miles,.28 miles,. miles,1:00,3:04,0:07,19:49,2809,,,,
8053475328,5/12/2016,4998,3.91 miles,3.91 miles,. miles,2.95 miles,.76 miles,.2 miles,. miles,0:28,0:39,0:04,13:59,1505,,,,
8253242879,4/12/2016,9033,7.16 miles,7.16 miles,. miles,5.43 miles,1.59 miles,.14 miles,. miles,0:40,2:34,0:02,20:44,2044,,,,
8253242879,4/13/2016,8053,6.1 miles,6.1 miles,. miles,4.17 miles,1.31 miles,.63 miles,. miles,0:35,1:36,0:11,21:38,1935,,,,
8253242879,4/14/2016,5234,3.46 miles,3.46 miles,. miles,1.93 miles,.54 miles,.99 miles,. miles,0:29,0:33,0:16,22:42,1705,,,,
8253242879,4/15/2016,2672,1.77 miles,1.77 miles,. miles,. miles,1.76 miles,. miles,. miles,0:00,1:45,0:00,22:15,1632,,,,
8253242879,4/16/2016,9256,6.14 miles,6.14 miles,. miles,.43 miles,2.45 miles,3.27 miles,. miles,0:06,1:55,0:51,21:08,1880,,,,
8253242879,4/17/2016,10204,7.91 miles,7.91 miles,. miles,5.43 miles,2.33 miles,.15 miles,. miles,0:41,2:37,0:05,20:37,2112,,,,
8253242879,4/18/2016,5151,3.48 miles,3.48 miles,. miles,1.04 miles,1.8 miles,.63 miles,. miles,0:16,2:10,0:16,21:18,1829,,,,
8253242879,4/19/2016,4212,2.78 miles,2.78 miles,. miles,. miles,2.78 miles,. miles,. miles,0:00,2:44,0:00,21:16,1763,,,,
8253242879,4/20/2016,6466,4.27 miles,4.27 miles,. miles,.33 miles,3.11 miles,.82 miles,.01 miles,0:05,3:36,0:18,20:01,1931,,,,
8253242879,4/21/2016,11268,8.56 miles,8.56 miles,. miles,5.88 miles,1.75 miles,.93 miles,. miles,0:49,2:52,0:20,19:59,2218,,,,
8253242879,4/22/2016,2824,1.87 miles,1.87 miles,. miles,. miles,1.87 miles,. miles,. miles,0:00,2:00,0:00,22:00,1651,,,,
8253242879,4/23/2016,9282,6.26 miles,6.26 miles,. miles,2.09 miles,3.13 miles,1.04 miles,. miles,0:30,3:11,0:26,19:53,2132,,,,
8253242879,4/24/2016,8905,7.13 miles,7.13 miles,. miles,5.6 miles,1.34 miles,.19 miles,. miles,0:41,1:22,0:04,21:53,1976,,,,
8253242879,4/25/2016,6829,4.51 miles,4.51 miles,. miles,.36 miles,1.77 miles,2.39 miles,. miles,0:07,1:58,0:54,21:01,1909,,,,
8253242879,4/26/2016,4562,3.04 miles,3.04 miles,. miles,1.18 miles,1.37 miles,.49 miles,. miles,0:19,1:48,0:14,21:39,1813,,,,
8253242879,4/27/2016,10232,8.18 miles,8.18 miles,. miles,6.24 miles,1.7 miles,.23 miles,. miles,0:45,1:44,0:05,21:26,2008,,,,
8253242879,4/28/2016,2718,1.8 miles,1.8 miles,. miles,.67 miles,.34 miles,.78 miles,. miles,0:11,0:20,0:16,23:13,1580,,,,
8253242879,4/29/2016,6260,4.26 miles,4.26 miles,. miles,1.29 miles,2.4 miles,.54 miles,. miles,0:16,2:16,0:14,20:57,1854,,,,
8253242879,4/30/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,0,,,,
8378563200,4/12/2016,7626,6.05 miles,6.05 miles,2.25 miles,.83 miles,4.5 miles,.71 miles,. miles,1:05,2:36,0:15,12:03,3635,,,,
8378563200,4/13/2016,12386,9.82 miles,9.82 miles,2.09 miles,4.96 miles,4.21 miles,.65 miles,. miles,1:56,2:49,0:14,11:20,4079,,,,
8378563200,4/14/2016,13318,10.56 miles,10.56 miles,2.25 miles,5.62 miles,3.91 miles,1.03 miles,. miles,2:03,2:54,0:21,11:39,4163,,,,
8378563200,4/15/2016,14461,11.47 miles,11.47 miles,. miles,4.91 miles,5.41 miles,1.15 miles,. miles,1:00,3:10,0:23,12:09,3666,,,,
8378563200,4/16/2016,11207,8.89 miles,8.89 miles,. miles,5.37 miles,2.44 miles,1.07 miles,. miles,1:04,2:22,0:21,9:23,3363,,,,
8378563200,4/17/2016,2132,1.69 miles,1.69 miles,. miles,. miles,1.69 miles,. miles,. miles,0:00,1:33,0:00,9:59,2572,,,,
8378563200,4/18/2016,13630,10.81 miles,10.81 miles,2.09 miles,5.05 miles,5.2 miles,.56 miles,. miles,1:57,2:54,0:10,12:00,4157,,,,
8378563200,4/19/2016,13070,10.36 miles,10.36 miles,2.25 miles,5.3 miles,4.18 miles,.88 miles,. miles,2:00,2:34,0:19,12:17,4092,,,,
8378563200,4/20/2016,9388,7.44 miles,7.44 miles,2.09 miles,2.23 miles,4.78 miles,.44 miles,. miles,1:22,2:49,0:08,12:43,3787,,,,
8378563200,4/21/2016,15148,12.01 miles,12.01 miles,2.25 miles,6.9 miles,4.29 miles,.82 miles,. miles,2:17,2:25,0:16,11:17,4236,,,,
8378563200,4/22/2016,12200,9.67 miles,9.67 miles,2.09 miles,4.91 miles,4.18 miles,.59 miles,. miles,1:53,2:39,0:12,12:49,4044,,,,
8378563200,4/23/2016,5709,4.53 miles,4.53 miles,. miles,1.52 miles,2.48 miles,.52 miles,. miles,0:19,2:16,0:10,12:20,2908,,,,
8378563200,4/24/2016,3703,2.94 miles,2.94 miles,. miles,. miles,2.94 miles,. miles,. miles,0:00,2:15,0:00,12:14,2741,,,,
8378563200,4/25/2016,12405,9.84 miles,9.84 miles,2.09 miles,5.05 miles,3.92 miles,.87 miles,. miles,1:57,2:21,0:16,11:32,4005,,,,
8378563200,4/26/2016,16208,12.85 miles,12.85 miles,. miles,7.51 miles,4.42 miles,.92 miles,. miles,1:30,2:41,0:18,9:53,3763,,,,
8378563200,4/27/2016,7359,5.84 miles,5.84 miles,. miles,.33 miles,5.33 miles,.18 miles,. miles,0:04,3:12,0:04,11:16,3061,,,,
8378563200,4/28/2016,5417,4.3 miles,4.3 miles,. miles,.9 miles,2.91 miles,.49 miles,. miles,0:11,2:19,0:10,11:51,2884,,,,
8378563200,4/29/2016,6175,4.9 miles,4.9 miles,. miles,.25 miles,4.27 miles,.36 miles,. miles,0:03,2:52,0:07,12:47,2982,,,,
8378563200,4/30/2016,2946,2.34 miles,2.34 miles,. miles,. miles,2.34 miles,. miles,. miles,0:00,2:01,0:00,13:00,2660,,,,
8378563200,5/1/2016,11419,9.06 miles,9.06 miles,. miles,6.03 miles,2.47 miles,.56 miles,. miles,1:11,2:07,0:10,11:09,3369,,,,
8378563200,5/2/2016,6064,4.81 miles,4.81 miles,2.09 miles,.63 miles,4.01 miles,.17 miles,. miles,1:03,2:22,0:04,13:22,3491,,,,
8378563200,5/3/2016,8712,6.91 miles,6.91 miles,2.25 miles,1.34 miles,4.5 miles,1.06 miles,. miles,1:11,3:15,0:20,13:42,3784,,,,
8378563200,5/4/2016,7875,6.24 miles,6.24 miles,. miles,1.56 miles,4.2 miles,.49 miles,. miles,0:19,2:47,0:10,11:20,3110,,,,
8378563200,5/5/2016,8567,6.79 miles,6.79 miles,2.25 miles,.89 miles,5.74 miles,.16 miles,. miles,1:06,3:34,0:03,12:44,3783,,,,
8378563200,5/6/2016,7045,5.59 miles,5.59 miles,2.09 miles,1.55 miles,3.78 miles,.25 miles,. miles,1:14,2:46,0:05,13:51,3644,,,,
8378563200,5/7/2016,4468,3.54 miles,3.54 miles,. miles,. miles,3.54 miles,. miles,. miles,0:00,2:38,0:00,14:11,2799,,,,
8378563200,5/8/2016,2943,2.33 miles,2.33 miles,. miles,. miles,2.33 miles,. miles,. miles,0:00,2:19,0:00,10:21,2685,,,,
8378563200,5/9/2016,8382,6.65 miles,6.65 miles,2.09 miles,1.27 miles,4.72 miles,.66 miles,. miles,1:11,2:51,0:13,12:52,3721,,,,
8378563200,5/10/2016,6582,5.22 miles,5.22 miles,2.25 miles,.66 miles,3.92 miles,.64 miles,. miles,1:03,2:32,0:13,14:00,3586,,,,
8378563200,5/11/2016,9143,7.25 miles,7.25 miles,2.09 miles,1.39 miles,5.27 miles,.59 miles,. miles,1:12,3:04,0:10,12:43,3788,,,,
8378563200,5/12/2016,4561,3.62 miles,3.62 miles,. miles,.65 miles,2.69 miles,.27 miles,. miles,0:08,1:42,0:06,7:13,1976,,,,
8583815059,4/12/2016,5014,3.91 miles,3.91 miles,. miles,. miles,3.58 miles,.33 miles,. miles,0:00,3:16,0:07,20:37,2650,,,,
8583815059,4/13/2016,5571,4.35 miles,4.35 miles,. miles,.15 miles,3.23 miles,.97 miles,. miles,0:02,2:43,0:23,20:52,2654,,,,
8583815059,4/14/2016,3135,2.45 miles,2.45 miles,. miles,. miles,2.43 miles,. miles,. miles,0:00,2:14,0:00,21:46,2443,,,,
8583815059,4/15/2016,3430,2.68 miles,2.68 miles,. miles,. miles,.9 miles,. miles,. miles,0:00,1:05,0:00,22:55,2505,,,,
8583815059,4/16/2016,5319,4.15 miles,4.15 miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,2693,,,,
8583815059,4/17/2016,3008,2.35 miles,2.35 miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,2439,,,,
8583815059,4/18/2016,3864,3.01 miles,3.01 miles,. miles,.31 miles,1.35 miles,1.06 miles,. miles,0:04,1:45,0:22,21:49,2536,,,,
8583815059,4/19/2016,5697,4.44 miles,4.44 miles,. miles,.53 miles,3.44 miles,.48 miles,. miles,0:07,2:46,0:10,20:57,2668,,,,
8583815059,4/20/2016,5273,4.11 miles,4.11 miles,. miles,. miles,3.07 miles,1.04 miles,. miles,0:00,2:47,0:27,20:46,2647,,,,
8583815059,4/21/2016,8538,6.66 miles,6.66 miles,. miles,2.63 miles,3.01 miles,1.02 miles,. miles,0:35,2:38,0:18,20:29,2883,,,,
8583815059,4/22/2016,8687,6.78 miles,6.78 miles,. miles,.29 miles,4.08 miles,2.41 miles,. miles,0:04,3:32,0:54,19:30,2944,,,,
8583815059,4/23/2016,9423,7.35 miles,7.35 miles,. miles,.53 miles,4.75 miles,2.03 miles,. miles,0:07,3:58,0:44,19:11,3012,,,,
8583815059,4/24/2016,8286,6.46 miles,6.46 miles,. miles,.15 miles,4.27 miles,2.05 miles,. miles,0:02,3:26,0:44,19:48,2889,,,,
8583815059,4/25/2016,4503,3.51 miles,3.51 miles,. miles,1.47 miles,1.81 miles,.24 miles,. miles,0:18,2:02,0:06,21:34,2547,,,,
8583815059,4/26/2016,10499,8.19 miles,8.19 miles,. miles,.07 miles,3.89 miles,4.22 miles,. miles,0:01,3:34,1:31,18:54,3093,,,,
8583815059,4/27/2016,12474,9.73 miles,9.73 miles,. miles,6.6 miles,2.87 miles,.27 miles,. miles,1:17,2:09,0:05,20:29,3142,,,,
8583815059,4/28/2016,6174,4.82 miles,4.82 miles,. miles,. miles,3.61 miles,1.2 miles,. miles,0:00,3:23,0:28,20:09,2757,,,,
8583815059,4/29/2016,15168,11.83 miles,11.83 miles,. miles,3.9 miles,4.92 miles,3. miles,. miles,0:46,4:18,1:07,17:49,3513,,,,
8583815059,4/30/2016,10085,7.87 miles,7.87 miles,. miles,.15 miles,6.43 miles,1.28 miles,. miles,0:02,5:17,0:28,18:13,3164,,,,
8583815059,5/1/2016,4512,3.52 miles,3.52 miles,. miles,.78 miles,2.04 miles,.12 miles,. miles,0:10,1:57,0:02,21:51,2596,,,,
8583815059,5/2/2016,8469,6.61 miles,6.61 miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,2894,,,,
8583815059,5/3/2016,12015,9.37 miles,9.37 miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,3212,,,,
8583815059,5/4/2016,3588,2.8 miles,2.8 miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,2516,,,,
8583815059,5/5/2016,12427,9.69 miles,9.69 miles,. miles,. miles,1.18 miles,. miles,. miles,0:00,1:10,0:00,22:50,3266,,,,
8583815059,5/6/2016,5843,4.56 miles,4.56 miles,. miles,.14 miles,3.23 miles,1.19 miles,. miles,0:02,2:46,0:22,20:50,2683,,,,
8583815059,5/7/2016,6117,4.77 miles,4.77 miles,. miles,. miles,4.77 miles,. miles,. miles,0:00,4:10,0:00,19:50,2810,,,,
8583815059,5/8/2016,9217,7.19 miles,7.19 miles,. miles,.22 miles,3.66 miles,3.31 miles,. miles,0:03,3:02,1:12,19:43,2940,,,,
8583815059,5/9/2016,9877,7.7 miles,7.7 miles,. miles,5.76 miles,1.73 miles,.17 miles,. miles,1:06,1:50,0:04,21:00,2947,,,,
8583815059,5/10/2016,8240,6.43 miles,6.43 miles,. miles,.69 miles,3.72 miles,2.01 miles,. miles,0:09,2:42,0:43,20:26,2846,,,,
8583815059,5/11/2016,8701,6.79 miles,6.79 miles,. miles,.37 miles,3.17 miles,3.24 miles,. miles,0:05,2:57,1:11,18:26,2804,,,,
8583815059,5/12/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,0,,,,
8792009665,4/12/2016,2564,1.64 miles,1.64 miles,. miles,. miles,1.64 miles,. miles,. miles,0:00,1:56,0:00,13:51,2044,,,,
8792009665,4/13/2016,1320,.84 miles,.84 miles,. miles,. miles,.84 miles,. miles,. miles,0:00,1:22,0:00,13:26,1934,,,,
8792009665,4/14/2016,1219,.78 miles,.78 miles,. miles,. miles,.78 miles,. miles,. miles,0:00,1:24,0:00,14:13,1963,,,,
8792009665,4/15/2016,2483,1.59 miles,1.59 miles,. miles,. miles,1.59 miles,. miles,. miles,0:00,2:06,0:00,15:37,2009,,,,
8792009665,4/16/2016,244,.16 miles,.16 miles,. miles,. miles,.16 miles,. miles,. miles,0:00,0:12,0:00,23:48,1721,,,,
8792009665,4/17/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1688,,,,
8792009665,4/18/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1688,,,,
8792009665,4/19/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1688,,,,
8792009665,4/20/2016,3147,2.01 miles,2.01 miles,. miles,. miles,1.74 miles,.28 miles,. miles,0:00,2:19,0:10,12:24,2188,,,,
8792009665,4/21/2016,144,.09 miles,.09 miles,. miles,. miles,.09 miles,. miles,. miles,0:00,0:09,0:00,23:51,1720,,,,
8792009665,4/22/2016,4068,2.6 miles,2.6 miles,. miles,.05 miles,2.27 miles,.28 miles,. miles,0:01,3:15,0:20,13:37,2419,,,,
8792009665,4/23/2016,5245,3.36 miles,3.36 miles,. miles,.16 miles,2.75 miles,.44 miles,. miles,0:08,3:52,0:45,13:15,2748,,,,
8792009665,4/24/2016,400,.26 miles,.26 miles,. miles,.04 miles,.16 miles,.05 miles,. miles,0:03,0:19,0:08,23:30,1799,,,,
8792009665,4/25/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1688,,,,
8792009665,4/26/2016,1321,.85 miles,.85 miles,. miles,. miles,.85 miles,. miles,. miles,0:00,1:20,0:00,22:40,1928,,,,
8792009665,4/27/2016,1758,1.13 miles,1.13 miles,. miles,. miles,1.13 miles,. miles,. miles,0:00,1:52,0:00,15:00,2067,,,,
8792009665,4/28/2016,6157,3.94 miles,3.94 miles,. miles,. miles,3.94 miles,. miles,. miles,0:00,5:10,0:00,11:54,2780,,,,
